unitid,year,fips,ftpt,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
204121,2020,39,1,0.67,8.0,12.0,0.0,12.0
204121,2020,39,2,0.55,11.0,20.0,0.0,20.0
204121,2020,39,99,0.59,19.0,32.0,0.0,32.0
204158,2020,39,1,0.89,50.0,56.0,0.0,56.0
204158,2020,39,2,,,,,
204158,2020,39,99,0.89,50.0,56.0,0.0,56.0
204176,2020,39,1,0.7,26.0,37.0,0.0,37.0
204176,2020,39,2,0.86,6.0,7.0,0.0,7.0
204176,2020,39,99,0.73,32.0,44.0,0.0,44.0
204185,2020,39,1,0.76,422.0,555.0,0.0,555.0
204185,2020,39,2,,,,,
204185,2020,39,99,0.76,422.0,555.0,0.0,555.0
204194,2020,39,1,0.77,251.0,324.0,0.0,324.0
204194,2020,39,2,,,,,
204194,2020,39,99,0.77,251.0,324.0,0.0,324.0
204200,2020,39,1,0.74,212.0,288.0,0.0,288.0
204200,2020,39,2,0.5,1.0,2.0,0.0,2.0
204200,2020,39,99,0.73,213.0,290.0,0.0,290.0
204255,2020,39,1,,0.0,0.0,0.0,0.0
204255,2020,39,2,,0.0,0.0,0.0,0.0
204255,2020,39,99,,0.0,0.0,0.0,0.0
204264,2020,39,1,0.73,283.0,387.0,0.0,387.0
204264,2020,39,2,0.0,0.0,1.0,0.0,1.0
204264,2020,39,99,0.73,283.0,388.0,0.0,388.0
204334,2020,39,1,,,,,
204334,2020,39,2,0.68,28.0,41.0,0.0,41.0
204334,2020,39,99,0.68,28.0,41.0,0.0,41.0
204422,2020,39,1,0.67,10.0,15.0,0.0,15.0
204422,2020,39,2,0.71,5.0,7.0,0.0,7.0
204422,2020,39,99,0.68,15.0,22.0,0.0,22.0
204431,2020,39,1,0.41,7.0,18.0,1.0,17.0
204431,2020,39,2,,,,,
204431,2020,39,99,0.41,7.0,18.0,1.0,17.0
204440,2020,39,1,0.72,86.0,119.0,0.0,119.0
204440,2020,39,2,0.44,57.0,129.0,0.0,129.0
204440,2020,39,99,0.58,143.0,248.0,0.0,248.0
204459,2020,39,1,0.76,13.0,17.0,0.0,17.0
204459,2020,39,2,,,,,
204459,2020,39,99,0.76,13.0,17.0,0.0,17.0
204468,2020,39,1,0.67,224.0,336.0,0.0,336.0
204468,2020,39,2,0.6,3.0,5.0,0.0,5.0
204468,2020,39,99,0.67,227.0,341.0,0.0,341.0
204486,2020,39,1,0.54,64.0,118.0,0.0,118.0
204486,2020,39,2,,0.0,0.0,0.0,0.0
204486,2020,39,99,0.54,64.0,118.0,0.0,118.0
204501,2020,39,1,0.83,663.0,797.0,0.0,797.0
204501,2020,39,2,,,,,
204501,2020,39,99,0.83,663.0,797.0,0.0,797.0
204608,2020,39,1,0.84,461.0,550.0,0.0,550.0
204608,2020,39,2,,,,,
204608,2020,39,99,0.84,461.0,550.0,0.0,550.0
204617,2020,39,1,0.62,175.0,285.0,1.0,284.0
204617,2020,39,2,1.0,2.0,2.0,0.0,2.0
204617,2020,39,99,0.62,177.0,287.0,1.0,286.0
204635,2020,39,1,0.84,510.0,608.0,0.0,608.0
204635,2020,39,2,,,,,
204635,2020,39,99,0.84,510.0,608.0,0.0,608.0
204662,2020,39,1,0.68,166.0,244.0,0.0,244.0
204662,2020,39,2,0.67,2.0,3.0,0.0,3.0
204662,2020,39,99,0.68,168.0,247.0,0.0,247.0
204671,2020,39,1,0.43,151.0,356.0,1.0,355.0
204671,2020,39,2,0.5,3.0,7.0,1.0,6.0
204671,2020,39,99,0.43,154.0,363.0,2.0,361.0
204680,2020,39,1,0.4,168.0,421.0,1.0,420.0
204680,2020,39,2,0.5,4.0,8.0,0.0,8.0
204680,2020,39,99,0.4,172.0,429.0,1.0,428.0
204699,2020,39,1,0.49,229.0,464.0,0.0,464.0
204699,2020,39,2,0.25,2.0,9.0,1.0,8.0
204699,2020,39,99,0.49,231.0,473.0,1.0,472.0
204705,2020,39,1,0.3,442.0,1494.0,0.0,1494.0
204705,2020,39,2,0.32,20.0,63.0,0.0,63.0
204705,2020,39,99,0.3,462.0,1557.0,0.0,1557.0
204714,2020,39,1,0.81,22.0,27.0,0.0,27.0
204714,2020,39,2,,,,,
204714,2020,39,99,0.81,22.0,27.0,0.0,27.0
204723,2020,39,1,0.78,62.0,80.0,0.0,80.0
204723,2020,39,2,,,,,
204723,2020,39,99,0.78,62.0,80.0,0.0,80.0
204769,2020,39,1,0.76,51.0,67.0,0.0,67.0
204769,2020,39,2,,,,,
204769,2020,39,99,0.76,51.0,67.0,0.0,67.0
204778,2020,39,1,0.74,40.0,54.0,0.0,54.0
204778,2020,39,2,,,,,
204778,2020,39,99,0.74,40.0,54.0,0.0,54.0
204796,2020,39,1,0.94,7227.0,7708.0,4.0,7704.0
204796,2020,39,2,0.63,5.0,8.0,0.0,8.0
204796,2020,39,99,0.94,7232.0,7716.0,4.0,7712.0
204802,2020,39,1,0.66,66.0,100.0,0.0,100.0
204802,2020,39,2,,,,,
204802,2020,39,99,0.66,66.0,100.0,0.0,100.0
204820,2020,39,1,0.56,117.0,209.0,1.0,208.0
204820,2020,39,2,0.47,8.0,17.0,0.0,17.0
204820,2020,39,99,0.56,125.0,226.0,1.0,225.0
204839,2020,39,1,0.51,53.0,103.0,0.0,103.0
204839,2020,39,2,0.2,1.0,5.0,0.0,5.0
204839,2020,39,99,0.5,54.0,108.0,0.0,108.0
204848,2020,39,1,0.55,135.0,247.0,0.0,247.0
204848,2020,39,2,0.3,9.0,30.0,0.0,30.0
204848,2020,39,99,0.52,144.0,277.0,0.0,277.0
204857,2020,39,1,0.81,2976.0,3660.0,1.0,3659.0
204857,2020,39,2,0.27,3.0,11.0,0.0,11.0
204857,2020,39,99,0.81,2979.0,3671.0,1.0,3670.0
204866,2020,39,1,0.57,77.0,135.0,1.0,134.0
204866,2020,39,2,0.4,2.0,5.0,0.0,5.0
204866,2020,39,99,0.57,79.0,140.0,1.0,139.0
204884,2020,39,1,0.71,24.0,34.0,0.0,34.0
204884,2020,39,2,,,,,
204884,2020,39,99,0.71,24.0,34.0,0.0,34.0
204893,2020,39,1,0.0,0.0,2.0,0.0,2.0
204893,2020,39,2,1.0,1.0,1.0,0.0,1.0
204893,2020,39,99,0.33,1.0,3.0,0.0,3.0
204909,2020,39,1,0.82,319.0,389.0,0.0,389.0
204909,2020,39,2,,,,,
204909,2020,39,99,0.82,319.0,389.0,0.0,389.0
204936,2020,39,1,0.78,486.0,623.0,0.0,623.0
204936,2020,39,2,,0.0,0.0,0.0,0.0
204936,2020,39,99,0.78,486.0,623.0,0.0,623.0
204945,2020,39,1,0.54,411.0,765.0,0.0,765.0
204945,2020,39,2,0.39,195.0,498.0,0.0,498.0
204945,2020,39,99,0.48,606.0,1263.0,0.0,1263.0
204963,2020,39,1,0.36,13.0,36.0,0.0,36.0
204963,2020,39,2,1.0,1.0,1.0,0.0,1.0
204963,2020,39,99,0.38,14.0,37.0,0.0,37.0
204981,2020,39,1,0.8,20.0,25.0,0.0,25.0
204981,2020,39,2,0.89,40.0,45.0,0.0,45.0
204981,2020,39,99,0.86,60.0,70.0,0.0,70.0
205027,2020,39,1,0.86,6.0,7.0,0.0,7.0
205027,2020,39,2,,,,,
205027,2020,39,99,0.86,6.0,7.0,0.0,7.0
205054,2020,39,1,0.68,15.0,22.0,0.0,22.0
205054,2020,39,2,,,,,
205054,2020,39,99,0.68,15.0,22.0,0.0,22.0
205090,2020,39,1,,,,,
205090,2020,39,2,,,,,
205090,2020,39,99,,0.0,0.0,0.0,0.0
205124,2020,39,1,0.75,9.0,12.0,0.0,12.0
205124,2020,39,2,,,,,
205124,2020,39,99,0.75,9.0,12.0,0.0,12.0
205142,2020,39,1,0.85,11.0,13.0,0.0,13.0
205142,2020,39,2,1.0,1.0,1.0,0.0,1.0
205142,2020,39,99,0.86,12.0,14.0,0.0,14.0
205179,2020,39,1,0.62,36.0,58.0,0.0,58.0
205179,2020,39,2,0.0,0.0,1.0,0.0,1.0
205179,2020,39,99,0.61,36.0,59.0,0.0,59.0
205203,2020,39,1,0.63,98.0,155.0,0.0,155.0
205203,2020,39,2,0.41,9.0,22.0,0.0,22.0
205203,2020,39,99,0.6,107.0,177.0,0.0,177.0
205391,2020,39,1,0.92,11.0,12.0,0.0,12.0
205391,2020,39,2,0.9,9.0,10.0,0.0,10.0
205391,2020,39,99,0.91,20.0,22.0,0.0,22.0
205443,2020,39,1,0.74,301.0,406.0,0.0,406.0
205443,2020,39,2,0.31,4.0,13.0,0.0,13.0
205443,2020,39,99,0.73,305.0,419.0,0.0,419.0
205470,2020,39,1,0.75,6.0,8.0,0.0,8.0
205470,2020,39,2,,0.0,0.0,0.0,0.0
205470,2020,39,99,0.75,6.0,8.0,0.0,8.0
205559,2020,39,1,0.69,20.0,29.0,0.0,29.0
205559,2020,39,2,0.56,9.0,17.0,1.0,16.0
205559,2020,39,99,0.64,29.0,46.0,1.0,45.0
205841,2020,39,1,0.51,457.0,902.0,0.0,902.0
205841,2020,39,2,0.38,286.0,748.0,0.0,748.0
205841,2020,39,99,0.45,743.0,1650.0,0.0,1650.0
205887,2020,39,1,0.68,74.0,109.0,0.0,109.0
205887,2020,39,2,,,,,
205887,2020,39,99,0.68,74.0,109.0,0.0,109.0
205957,2020,39,1,0.86,387.0,455.0,3.0,452.0
205957,2020,39,2,0.6,3.0,5.0,0.0,5.0
205957,2020,39,99,0.85,390.0,460.0,3.0,457.0
205966,2020,39,1,0.49,90.0,183.0,0.0,183.0
205966,2020,39,2,0.33,40.0,122.0,0.0,122.0
205966,2020,39,99,0.43,130.0,305.0,0.0,305.0
206011,2020,39,1,0.56,154.0,275.0,1.0,274.0
206011,2020,39,2,0.42,60.0,142.0,0.0,142.0
206011,2020,39,99,0.51,214.0,417.0,1.0,416.0
206039,2020,39,1,0.78,7.0,9.0,0.0,9.0
206039,2020,39,2,1.0,3.0,3.0,0.0,3.0
206039,2020,39,99,0.83,10.0,12.0,0.0,12.0
206048,2020,39,1,0.66,288.0,436.0,0.0,436.0
206048,2020,39,2,0.33,1.0,3.0,0.0,3.0
206048,2020,39,99,0.66,289.0,439.0,0.0,439.0
206084,2020,39,1,0.78,2221.0,2845.0,13.0,2832.0
206084,2020,39,2,0.54,22.0,41.0,0.0,41.0
206084,2020,39,99,0.78,2243.0,2886.0,13.0,2873.0
206154,2020,39,1,0.0,0.0,1.0,0.0,1.0
206154,2020,39,2,,0.0,0.0,0.0,0.0
206154,2020,39,99,0.0,0.0,1.0,0.0,1.0
206172,2020,39,1,0.69,11.0,16.0,0.0,16.0
206172,2020,39,2,,,,,
206172,2020,39,99,0.69,11.0,16.0,0.0,16.0
206181,2020,39,1,0.71,10.0,14.0,0.0,14.0
206181,2020,39,2,0.83,5.0,6.0,0.0,6.0
206181,2020,39,99,0.75,15.0,20.0,0.0,20.0
206279,2020,39,1,0.0,0.0,1.0,0.0,1.0
206279,2020,39,2,0.5,2.0,4.0,0.0,4.0
206279,2020,39,99,0.4,2.0,5.0,0.0,5.0
206321,2020,39,1,0.5,1.0,2.0,0.0,2.0
206321,2020,39,2,0.87,13.0,15.0,0.0,15.0
206321,2020,39,99,0.82,14.0,17.0,0.0,17.0
206349,2020,39,1,0.75,69.0,92.0,0.0,92.0
206349,2020,39,2,,0.0,0.0,0.0,0.0
206349,2020,39,99,0.75,69.0,92.0,0.0,92.0
206394,2020,39,1,1.0,4.0,4.0,0.0,4.0
206394,2020,39,2,1.0,1.0,1.0,0.0,1.0
206394,2020,39,99,1.0,5.0,5.0,0.0,5.0
206437,2020,39,1,0.71,280.0,394.0,0.0,394.0
206437,2020,39,2,,0.0,0.0,0.0,0.0
206437,2020,39,99,0.71,280.0,394.0,0.0,394.0
206446,2020,39,1,0.56,112.0,199.0,0.0,199.0
206446,2020,39,2,0.43,25.0,58.0,0.0,58.0
206446,2020,39,99,0.53,137.0,257.0,0.0,257.0
206491,2020,39,1,0.35,44.0,126.0,0.0,126.0
206491,2020,39,2,0.22,2.0,9.0,0.0,9.0
206491,2020,39,99,0.34,46.0,135.0,0.0,135.0
206507,2020,39,1,0.65,223.0,341.0,0.0,341.0
206507,2020,39,2,,,,,
206507,2020,39,99,0.65,223.0,341.0,0.0,341.0
206525,2020,39,1,0.76,259.0,344.0,1.0,343.0
206525,2020,39,2,,,,,
206525,2020,39,99,0.76,259.0,344.0,1.0,343.0
206589,2020,39,1,0.87,472.0,542.0,0.0,542.0
206589,2020,39,2,,,,,
206589,2020,39,99,0.87,472.0,542.0,0.0,542.0
206604,2020,39,1,0.65,890.0,1373.0,0.0,1373.0
206604,2020,39,2,0.39,13.0,33.0,0.0,33.0
206604,2020,39,99,0.64,903.0,1406.0,0.0,1406.0
206613,2020,39,1,0.65,146.0,223.0,0.0,223.0
206613,2020,39,2,0.13,2.0,16.0,0.0,16.0
206613,2020,39,99,0.62,148.0,239.0,0.0,239.0
206622,2020,39,1,0.85,1024.0,1206.0,0.0,1206.0
206622,2020,39,2,0.5,2.0,4.0,0.0,4.0
206622,2020,39,99,0.85,1026.0,1210.0,0.0,1210.0
206695,2020,39,1,0.76,1465.0,1921.0,0.0,1921.0
206695,2020,39,2,0.48,14.0,29.0,0.0,29.0
206695,2020,39,99,0.76,1479.0,1950.0,0.0,1950.0
206817,2020,40,1,0.42,25.0,59.0,0.0,59.0
206817,2020,40,2,0.22,2.0,9.0,0.0,9.0
206817,2020,40,99,0.4,27.0,68.0,0.0,68.0
206835,2020,40,1,0.62,99.0,159.0,0.0,159.0
206835,2020,40,2,0.83,5.0,6.0,0.0,6.0
206835,2020,40,99,0.63,104.0,165.0,0.0,165.0
206862,2020,40,1,0.68,193.0,283.0,0.0,283.0
206862,2020,40,2,,,,,
206862,2020,40,99,0.68,193.0,283.0,0.0,283.0
206905,2020,40,1,0.13,6.0,46.0,0.0,46.0
206905,2020,40,2,1.0,6.0,6.0,0.0,6.0
206905,2020,40,99,0.23,12.0,52.0,0.0,52.0
206914,2020,40,1,0.67,163.0,246.0,2.0,244.0
206914,2020,40,2,0.39,11.0,28.0,0.0,28.0
206914,2020,40,99,0.64,174.0,274.0,2.0,272.0
206923,2020,40,1,0.73,313.0,427.0,0.0,427.0
206923,2020,40,2,0.7,85.0,122.0,0.0,122.0
206923,2020,40,99,0.72,398.0,549.0,0.0,549.0
206932,2020,40,1,0.8,16.0,20.0,0.0,20.0
206932,2020,40,2,0.83,5.0,6.0,0.0,6.0
206932,2020,40,99,0.81,21.0,26.0,0.0,26.0
206941,2020,40,1,0.72,1225.0,1707.0,0.0,1707.0
206941,2020,40,2,0.54,33.0,61.0,0.0,61.0
206941,2020,40,99,0.71,1258.0,1768.0,0.0,1768.0
206996,2020,40,1,0.57,273.0,479.0,0.0,479.0
206996,2020,40,2,0.39,54.0,140.0,0.0,140.0
206996,2020,40,99,0.53,327.0,619.0,0.0,619.0
207041,2020,40,1,0.6,286.0,480.0,0.0,480.0
207041,2020,40,2,0.21,3.0,14.0,0.0,14.0
207041,2020,40,99,0.59,289.0,494.0,0.0,494.0
207050,2020,40,1,0.54,147.0,270.0,0.0,270.0
207050,2020,40,2,0.42,27.0,65.0,0.0,65.0
207050,2020,40,99,0.52,174.0,335.0,0.0,335.0
207069,2020,40,1,0.64,141.0,222.0,0.0,222.0
207069,2020,40,2,0.39,34.0,87.0,0.0,87.0
207069,2020,40,99,0.57,175.0,309.0,0.0,309.0
207087,2020,40,1,1.0,2.0,2.0,0.0,2.0
207087,2020,40,2,,,,,
207087,2020,40,99,1.0,2.0,2.0,0.0,2.0
207102,2020,40,1,0.63,17.0,27.0,0.0,27.0
207102,2020,40,2,,,,,
207102,2020,40,99,0.63,17.0,27.0,0.0,27.0
207157,2020,40,1,0.7,38.0,54.0,0.0,54.0
207157,2020,40,2,1.0,1.0,1.0,0.0,1.0
207157,2020,40,99,0.71,39.0,55.0,0.0,55.0
207209,2020,40,1,0.55,190.0,346.0,0.0,346.0
207209,2020,40,2,0.0,0.0,5.0,0.0,5.0
207209,2020,40,99,0.54,190.0,351.0,0.0,351.0
207236,2020,40,1,0.57,206.0,359.0,0.0,359.0
207236,2020,40,2,0.36,28.0,78.0,0.0,78.0
207236,2020,40,99,0.54,234.0,437.0,0.0,437.0
207254,2020,40,1,,0.0,0.0,0.0,0.0
207254,2020,40,2,,,,,
207254,2020,40,99,,0.0,0.0,0.0,0.0
207263,2020,40,1,0.66,474.0,717.0,0.0,717.0
207263,2020,40,2,0.44,7.0,16.0,0.0,16.0
207263,2020,40,99,0.66,481.0,733.0,0.0,733.0
207272,2020,40,1,0.71,5.0,7.0,0.0,7.0
207272,2020,40,2,,,,,
207272,2020,40,99,0.71,5.0,7.0,0.0,7.0
207281,2020,40,1,0.56,388.0,692.0,0.0,692.0
207281,2020,40,2,0.47,45.0,96.0,0.0,96.0
207281,2020,40,99,0.55,433.0,788.0,0.0,788.0
207290,2020,40,1,0.55,317.0,575.0,0.0,575.0
207290,2020,40,2,0.24,9.0,38.0,0.0,38.0
207290,2020,40,99,0.53,326.0,613.0,0.0,613.0
207306,2020,40,1,0.62,211.0,342.0,0.0,342.0
207306,2020,40,2,0.5,1.0,2.0,0.0,2.0
207306,2020,40,99,0.62,212.0,344.0,0.0,344.0
207324,2020,40,1,0.78,307.0,396.0,0.0,396.0
207324,2020,40,2,0.0,0.0,1.0,0.0,1.0
207324,2020,40,99,0.77,307.0,397.0,0.0,397.0
207342,2020,40,1,,,,,
207342,2020,40,2,,,,,
207342,2020,40,99,,0.0,0.0,0.0,0.0
207351,2020,40,1,0.44,93.0,209.0,0.0,209.0
207351,2020,40,2,0.0,0.0,5.0,0.0,5.0
207351,2020,40,99,0.43,93.0,214.0,0.0,214.0
207388,2020,40,1,0.85,3022.0,3563.0,0.0,3563.0
207388,2020,40,2,0.69,428.0,620.0,0.0,620.0
207388,2020,40,99,0.82,3450.0,4183.0,0.0,4183.0
207397,2020,40,1,,0.0,0.0,0.0,0.0
207397,2020,40,2,,0.0,0.0,0.0,0.0
207397,2020,40,99,,0.0,0.0,0.0,0.0
207403,2020,40,1,0.73,329.0,449.0,0.0,449.0
207403,2020,40,2,,0.0,0.0,0.0,0.0
207403,2020,40,99,0.73,329.0,449.0,0.0,449.0
207449,2020,40,1,0.54,541.0,1005.0,0.0,1005.0
207449,2020,40,2,0.31,344.0,1124.0,0.0,1124.0
207449,2020,40,99,0.42,885.0,2129.0,0.0,2129.0
207458,2020,40,1,0.76,250.0,327.0,0.0,327.0
207458,2020,40,2,,,,,
207458,2020,40,99,0.76,250.0,327.0,0.0,327.0
207500,2020,40,1,0.87,3482.0,3999.0,3.0,3996.0
207500,2020,40,2,0.77,376.0,491.0,0.0,491.0
207500,2020,40,99,0.86,3858.0,4490.0,3.0,4487.0
207564,2020,40,1,,0.0,0.0,0.0,0.0
207564,2020,40,2,,0.0,0.0,0.0,0.0
207564,2020,40,99,,0.0,0.0,0.0,0.0
207582,2020,40,1,0.78,479.0,622.0,11.0,611.0
207582,2020,40,2,0.32,13.0,41.0,0.0,41.0
207582,2020,40,99,0.75,492.0,663.0,11.0,652.0
207661,2020,40,1,0.65,264.0,407.0,0.0,407.0
207661,2020,40,2,0.42,8.0,19.0,0.0,19.0
207661,2020,40,99,0.64,272.0,426.0,0.0,426.0
207670,2020,40,1,0.54,517.0,955.0,0.0,955.0
207670,2020,40,2,0.35,150.0,431.0,0.0,431.0
207670,2020,40,99,0.48,667.0,1386.0,0.0,1386.0
207704,2020,40,1,0.8,8.0,10.0,0.0,10.0
207704,2020,40,2,0.9,9.0,10.0,0.0,10.0
207704,2020,40,99,0.85,17.0,20.0,0.0,20.0
207722,2020,40,1,0.64,115.0,180.0,0.0,180.0
207722,2020,40,2,0.0,0.0,3.0,0.0,3.0
207722,2020,40,99,0.63,115.0,183.0,0.0,183.0
207740,2020,40,1,0.61,164.0,271.0,0.0,271.0
207740,2020,40,2,0.36,21.0,59.0,0.0,59.0
207740,2020,40,99,0.56,185.0,330.0,0.0,330.0
207786,2020,40,1,0.91,20.0,22.0,0.0,22.0
207786,2020,40,2,,,,,
207786,2020,40,99,0.91,20.0,22.0,0.0,22.0
207847,2020,40,1,0.61,305.0,502.0,0.0,502.0
207847,2020,40,2,0.56,9.0,16.0,0.0,16.0
207847,2020,40,99,0.61,314.0,518.0,0.0,518.0
207856,2020,40,1,0.54,60.0,111.0,0.0,111.0
207856,2020,40,2,,,,,
207856,2020,40,99,0.54,60.0,111.0,0.0,111.0
207865,2020,40,1,0.74,498.0,670.0,0.0,670.0
207865,2020,40,2,0.24,4.0,17.0,0.0,17.0
207865,2020,40,99,0.73,502.0,687.0,0.0,687.0
207935,2020,40,1,0.61,1324.0,2157.0,0.0,2157.0
207935,2020,40,2,0.42,676.0,1625.0,0.0,1625.0
207935,2020,40,99,0.53,2000.0,3782.0,0.0,3782.0
207962,2020,40,1,0.6,117.0,194.0,0.0,194.0
207962,2020,40,2,,,,,
207962,2020,40,99,0.6,117.0,194.0,0.0,194.0
207971,2020,40,1,0.84,691.0,826.0,1.0,825.0
207971,2020,40,2,0.6,3.0,5.0,0.0,5.0
207971,2020,40,99,0.84,694.0,831.0,1.0,830.0
208035,2020,40,1,0.62,162.0,263.0,0.0,263.0
208035,2020,40,2,0.38,12.0,32.0,0.0,32.0
208035,2020,40,99,0.59,174.0,295.0,0.0,295.0
208044,2020,40,1,0.94,16.0,17.0,0.0,17.0
208044,2020,40,2,,,,,
208044,2020,40,99,0.94,16.0,17.0,0.0,17.0
208053,2020,40,1,0.62,13.0,21.0,0.0,21.0
208053,2020,40,2,0.6,15.0,27.0,2.0,25.0
208053,2020,40,99,0.61,28.0,48.0,2.0,46.0
208275,2020,41,1,0.42,111.0,264.0,0.0,264.0
208275,2020,41,2,0.27,28.0,105.0,0.0,105.0
208275,2020,41,99,0.38,139.0,369.0,0.0,369.0
208318,2020,41,1,0.5,303.0,610.0,0.0,610.0
208318,2020,41,2,0.33,140.0,419.0,0.0,419.0
208318,2020,41,99,0.43,443.0,1029.0,0.0,1029.0
208390,2020,41,1,0.57,776.0,1350.0,0.0,1350.0
208390,2020,41,2,0.38,280.0,731.0,0.0,731.0
208390,2020,41,99,0.51,1056.0,2081.0,0.0,2081.0
208406,2020,41,1,0.55,430.0,778.0,0.0,778.0
208406,2020,41,2,0.48,385.0,810.0,0.0,810.0
208406,2020,41,99,0.51,815.0,1588.0,0.0,1588.0
208415,2020,41,1,0.32,33.0,102.0,0.0,102.0
208415,2020,41,2,0.51,26.0,51.0,0.0,51.0
208415,2020,41,99,0.39,59.0,153.0,0.0,153.0
208433,2020,41,1,0.85,17.0,20.0,0.0,20.0
208433,2020,41,2,,,,,
208433,2020,41,99,0.85,17.0,20.0,0.0,20.0
208479,2020,41,1,0.88,91.0,103.0,0.0,103.0
208479,2020,41,2,,,,,
208479,2020,41,99,0.88,91.0,103.0,0.0,103.0
208512,2020,41,1,,0.0,0.0,0.0,0.0
208512,2020,41,2,,,,,
208512,2020,41,99,,0.0,0.0,0.0,0.0
208637,2020,41,1,,,,,
208637,2020,41,2,,,,,
208637,2020,41,99,,0.0,0.0,0.0,0.0
208646,2020,41,1,0.7,213.0,304.0,0.0,304.0
208646,2020,41,2,0.15,3.0,20.0,0.0,20.0
208646,2020,41,99,0.67,216.0,324.0,0.0,324.0
208725,2020,41,1,0.45,9.0,21.0,1.0,20.0
208725,2020,41,2,,0.0,0.0,0.0,0.0
208725,2020,41,99,0.45,9.0,21.0,1.0,20.0
208822,2020,41,1,0.83,500.0,602.0,0.0,602.0
208822,2020,41,2,1.0,1.0,1.0,0.0,1.0
208822,2020,41,99,0.83,501.0,603.0,0.0,603.0
208859,2020,41,1,0.88,42.0,48.0,0.0,48.0
208859,2020,41,2,,,,,
208859,2020,41,99,0.88,42.0,48.0,0.0,48.0
209038,2020,41,1,0.56,468.0,831.0,0.0,831.0
209038,2020,41,2,0.31,168.0,538.0,0.0,538.0
209038,2020,41,99,0.46,636.0,1369.0,0.0,1369.0
209056,2020,41,1,0.79,398.0,507.0,0.0,507.0
209056,2020,41,2,,0.0,0.0,0.0,0.0
209056,2020,41,99,0.79,398.0,507.0,0.0,507.0
209065,2020,41,1,0.81,371.0,459.0,0.0,459.0
209065,2020,41,2,,0.0,0.0,0.0,0.0
209065,2020,41,99,0.81,371.0,459.0,0.0,459.0
209074,2020,41,1,0.52,423.0,818.0,0.0,818.0
209074,2020,41,2,0.31,126.0,404.0,0.0,404.0
209074,2020,41,99,0.45,549.0,1222.0,0.0,1222.0
209083,2020,41,1,0.67,8.0,12.0,0.0,12.0
209083,2020,41,2,,,,,
209083,2020,41,99,0.67,8.0,12.0,0.0,12.0
209153,2020,41,1,0.84,26.0,31.0,0.0,31.0
209153,2020,41,2,,,,,
209153,2020,41,99,0.84,26.0,31.0,0.0,31.0
209205,2020,41,1,0.63,10.0,16.0,0.0,16.0
209205,2020,41,2,,,,,
209205,2020,41,99,0.63,10.0,16.0,0.0,16.0
209241,2020,41,1,0.8,4.0,5.0,0.0,5.0
209241,2020,41,2,,,,,
209241,2020,41,99,0.8,4.0,5.0,0.0,5.0
209250,2020,41,1,0.56,378.0,673.0,0.0,673.0
209250,2020,41,2,0.28,67.0,237.0,0.0,237.0
209250,2020,41,99,0.49,445.0,910.0,0.0,910.0
209287,2020,41,1,0.64,39.0,61.0,0.0,61.0
209287,2020,41,2,0.5,1.0,2.0,0.0,2.0
209287,2020,41,99,0.63,40.0,63.0,0.0,63.0
209296,2020,41,1,,,,,
209296,2020,41,2,,,,,
209296,2020,41,99,,0.0,0.0,0.0,0.0
209409,2020,41,1,0.67,76.0,113.0,0.0,113.0
209409,2020,41,2,,0.0,0.0,0.0,0.0
209409,2020,41,99,0.67,76.0,113.0,0.0,113.0
209490,2020,41,1,,,,,
209490,2020,41,2,,,,,
209490,2020,41,99,,0.0,0.0,0.0,0.0
209506,2020,41,1,0.76,288.0,380.0,0.0,380.0
209506,2020,41,2,0.25,9.0,36.0,0.0,36.0
209506,2020,41,99,0.71,297.0,416.0,0.0,416.0
209542,2020,41,1,0.85,2572.0,3042.0,0.0,3042.0
209542,2020,41,2,0.71,270.0,381.0,0.0,381.0
209542,2020,41,99,0.83,2842.0,3423.0,0.0,3423.0
209551,2020,41,1,0.84,3759.0,4463.0,0.0,4463.0
209551,2020,41,2,0.61,38.0,62.0,0.0,62.0
209551,2020,41,99,0.84,3797.0,4525.0,0.0,4525.0
209603,2020,41,1,0.49,53.0,108.0,0.0,108.0
209603,2020,41,2,1.0,1.0,1.0,0.0,1.0
209603,2020,41,99,0.5,54.0,109.0,0.0,109.0
209612,2020,41,1,0.84,348.0,416.0,0.0,416.0
209612,2020,41,2,,,,,
209612,2020,41,99,0.84,348.0,416.0,0.0,416.0
209667,2020,41,1,0.77,34.0,44.0,0.0,44.0
209667,2020,41,2,,,,,
209667,2020,41,99,0.77,34.0,44.0,0.0,44.0
209676,2020,41,1,0.82,69.0,86.0,2.0,84.0
209676,2020,41,2,,,,,
209676,2020,41,99,0.82,69.0,86.0,2.0,84.0
209694,2020,41,1,0.7,30.0,44.0,1.0,43.0
209694,2020,41,2,,,,,
209694,2020,41,99,0.7,30.0,44.0,1.0,43.0
209700,2020,41,1,0.74,28.0,38.0,0.0,38.0
209700,2020,41,2,,,,,
209700,2020,41,99,0.74,28.0,38.0,0.0,38.0
209719,2020,41,1,0.35,17.0,49.0,0.0,49.0
209719,2020,41,2,,,,,
209719,2020,41,99,0.35,17.0,49.0,0.0,49.0
209746,2020,41,1,0.62,1340.0,2175.0,4.0,2171.0
209746,2020,41,2,0.41,476.0,1167.0,0.0,1167.0
209746,2020,41,99,0.54,1816.0,3342.0,4.0,3338.0
209807,2020,41,1,0.75,1189.0,1576.0,0.0,1576.0
